5044 925 173 222 1221 120 378 139 137 3695 114 125 1966 631 140 125 196 13 3672 19449 13215 857 14	25326 9130 1006 142 770 30597 2857 306 286 162 4747 532 131 7005 7117 12665 14
314 296 12 341 3825 12 341 6295 145 4350 545 711 216 7793 32595 139 125 3079 14	375 336 12 347 3825 151 347 6295 12 1020 1522 824 1120 131 7617 2742 16331 2033 14
37 2572 3019 493 12 2935 145 2724 12 139 1608 114 1908 140 222 631 12 256 125 1245 117 8735 8268 2105 251 57 1296 3000 14	365 3637 483 12 3924 2106 151 1225 12 228 2453 16879 21959 164 616 532 12 153 131 17442 247 4608 3984 3153 357 14
324 439 1252 2537 1539 1074 12 139 125 1846 183 495 120 2327 1297 139 2444 10692 145 114 882 12 4493 12 145 139 27515 373 32283 1013 1643 14	395 626 795 8410 143 11730 1342 12 218 252 455 6374 200 12 228 12228 151 1434 5826 18535 151 2416 12 503 2411 12 353 29513 27239 14
341 471 12 37 155 6281 139 827 125 7274 114 125 1047 117 222 631 145 37 4097 1283 5312 14	347 500 4 365 4020 984 12 114 131 2108 298 1107 532 252 2847 164 5019 151 649 5312 164 5347 14
37 1144 183 222 120 57 631 173 256 1439 870 6089 329 7921 510 1234 12 145 125 2370 12 256 157 273 4344 1375 12 120 14637 145 5059 1303 114 57 510 14109 1253 14 550 30885 145 5059 28887 120 1537 1643 114 125 2376 140 1910 12409 9 20 3424	365 2076 212 221 424 532 12 370 255 146 1602 924 153 9195 737 1938 7798 357 12 151 252 3706 12 252 318 1083 8350 12 200 143 32157 645 12 30920 532 217 642 2293 27155 492 2448 14
1691 157 1318 139 1559 57 23184 173 125 12087 256 355 1061 1760 139 2244 12 2390 887 145 1061 16319 13 1850 493 565 139 1262 122 13 125 1489 384 137 510 4300 22385 14	34062 11360 414 151 4157 1804 12 146 12723 370 131 812 233 11557 12409 14 20 2293 2411 376 14
314 1579 120 57 11581 140 5513 15354 14 1368 12 222 408 384 10517 137 408 140 125 4773 1908 16193 139 3997 835 57 23184 14	5043 639 193 424 6536 221 153 1556 16287 9577 12 131 155 2524 563 3024 12 155 9541 3563 12 155 11365 563 200 13 321 483 118 286 14100 1431 1782 1080 13229 118 1000 424 23624 1280 34863 12 1022 131 1554 230 13982 9719 1023 1041 225 11185 1556 70 200 12 637 534 200 1656 4892 353 131 25845 13468 311 1851 174 217 1107 6536 14
2661 125 962 799 12 122 120 119 2282 14109 1045 871 122 12575 251 125 1540 140 125 979 8 75 1313 2658 12 138 1283 5312 329 9948 510 1234 14	6920 200 118 230 2293 27155 263 855 12 1022 435 153 2128 131 4145 3184 131 1024 1956 12 321 649 5312 737 3346 2075 357 14
324 216 235 2362 13 145 222 495 329 501 125 30057 22102 114 222 1516 13 140 125 633 139 6104 125 1313 2658 140 125 979 14 1610 137 10283 14	395 376 318 531 131 3566 3497 13 151 770 455 357 488 5186 10681 2904 14 200 143 4608 33527 114 534 3991 4986 1782 146 4145 3184 131 1024 164 8262 14
896 125 3517 802 12 5 195 32154 6572 136 32558 25581 68 8 19610 602 26381 5 55 2750 210 243 13285 125 19077 373 251 125 34322 1035 26350 183 120 139 802 12 114 125 1540 140 125 979 8 75 1313 2658 12 157 465 1516 12 117 125 408 605 13 138 1283 5312 329 1315 13 125 9961 140 125 545 711 12 497 378 582 2873 256 7248 125 1497 12 256 7248 125 2154 6643 14	1903 15264 12 321 146 14717 1125 12 5 195 32154 6572 136 32558 25581 68 8 19610 602 26381 5125 382 1648 252 26140 244 247 255 33774 2212 3196 172 12 252 3631 12 2712 2128 131 4145 3184 131 1024 376 8362 13 151 649 5312 357 118 2075 13 146 8004 131 12947 164 10382 12 637 286 1763 5128 12 146 146 1242 9165 12 146 146 3771 10361 3987 14
314 4895 140 125 5312 631 6283 966 6948 14	2014 146 5536 233 3443 5312 293 435 13826 22685 14
4609 12 114 689 5512 138 13454 140 125 1245 117 6139 2899 145 125 7047 7404 12 145 12 140 1265 12 138 119 5193 12 37 1423 183 57 1296 3000 140 222 1746 292 925 222 631 145 183 122 292 137 1234 3655 320 125 296 14	1902 2417 129 114 1532 18895 351 11174 233 2482 221 1433 151 2708 151 4739 286 114 1532 18895 351 2657 12 218 770 455 2946 247 353 6265 3984 153 532 3892 151 218 113 541 146 336 230 3046 2373 22530 14
341 471 12 222 12 138 1283 5312 1315 12 120 57 5803 631 14	347 500 12 321 649 5312 20560 12 11951 534 532 143 29809 1732 14
519 120 57 631 183 329 501 1942 320 125 1245 117 8735 8268 145 122 120 119 1174 13 1498 631 14	3557 532 881 1269 1754 221 12164 2687 151 351 31601 8312 14
4236 140 125 3893 1553 157 1012 510 10929 139 1148 222 2272 355 871 12 1755 157 565 122 128 243 12 125 319 308 329 57 21783 173 4493 145 10692 14	9162 131 6652 12 6244 193 4847 1631 3549 10363 12 1828 2513 12 218 131 562 308 491 321 280 5826 151 18633 491 2075 293 12 410 118 318 17804 678 244 14
519 120 7094 21919 497 390 122 120 14 324 633 139 335 2039 727 122 14	1254 362 9446 20136 12 637 119 153 427 20506 200 1631 28484 12 151 193 555 1631 7002 3549 14
5049 140 125 1496 157 273 1262 114 1585 114 125 2924 273 243 501 20923 320 690 140 125 545 711 13 145 2750 210 243 6730 183 125 545 711 216 2804 173 3621 727 3312 7 140 125 535 2016 14	5879 131 225 318 114 131 4456 12942 1149 293 225 2392 824 17174 14 3658 2502 193 244 4415 12 218 146 824 164 4125 3312 7 221 146 4030 233 535 13 2468 5921 376 14
29 4923 140 966 273 243 5801 374 139 128 243 9466 125 3523 117 125 9646 140 8274 23518 12 145 852 122 355 887 183 2039 533 8976 3724 139 137 1884 14	8292 225 2820 388 252 6394 597 2128 131 4145 3184 3145 4007 7533 554 11018 12 196 218 1560 397 12 218 32723 9456 4824 293 575 14
324 633 139 827 222 2058 5105 14	395 555 488 2140 7357 851 14
324 633 139 137 401 139 10934 551 949 621 2235 4493 1428 125 319 308 14	395 555 114 131 2119 700 12 677 5822 15530 12 146 5826 597 16685 131 562 308 27278 14
314 1046 120 26 621 10934 3433 28	647 2023 306 146 855 12 223 252 1166 539 14
1396 120 1013 157 2509 938 875 9862 14	2504 362 118 1770 5915 14
29320 2058 120 122 944 493 216 5599 251 57 3993 183 3906 118 196 1084 12241 28	1637 200 7165 114 642 11740 12 252 5175 1592 8593 28
324 633 378 139 137 5922 139 125 2279 140 545 711 14	3658 555 193 286 146 16385 131 824 3627 14
314 1221 139 1252 374 57 319 1152 14146 3739 120 57 510 5922 408 14	975 1350 12 230 1982 10304 12348 12 200 3127 9265 14
324 216 235 2362 183 119 235 13 373 5991 2104 145 57 1243 1013 57 319 4564 3022 4369 21794 920 125 513 4564 2295 120 57 2183 1184 1185 173 690 949 14	4165 1214 200 1560 12 218 143 3563 24971 3884 151 3147 12 462 961 143 11021 3744 1354 8861 280 153 5194 12139 3744 23709 357 12 382 3999 1631 164 437 22394 14
1610 125 3273 2445 139 4211 145 157 216 852 8437 117 125 3752 139 2204 3703 14	1903 146 4093 1407 575 19787 12 151 193 2492 1958 146 1936 217 12 435 114 146 8359 164 5904 14
4401 1061 2169 139 495 12 138 125 14538 140 125 2016 140 125 319 308 12 120 1317 139 1768 251 949 621 546 1002 125 319 308 1733 14	5452 24316 131 1772 221 252 455 351 131 14804 233 2468 131 562 308 200 146 855 7942 12 321 247 153 946 20031 293 539 12 146 114 153 10267 151 8377 131 562 308 7116 376 14
2661 57 799 944 157 216 5418 123 125 1920 1406 1227 122 120 5803 183 157 6437 125 1119 9215 14	13008 200 12 218 193 164 642 3590 12 180 193 318 247 255 12135 5166 7093 12 252 6775 10013 20082 14
6143 633 139 2244 183 237 764 2235 4493 764 292 137 10934 4641 12 145 183 120 243 125 1538 123 125 3365 14	647 575 4488 1560 700 12 218 5826 33390 362 12 151 252 200 162 6051 244 131 1679 14
314 1920 1046 138 139 1755 157 273 125 1372 3022 139 335 222 329 501 15237 320 1283 5523 14	375 4744 855 12 410 193 1407 18610 30013 376 12 881 225 649 5523 11204 14
37 426 565 139 895 887 183 689 1289 120 1810 139 3809 119 3383 32188 125 4571 140 1317 125 296 426 7612 222 1046 14	365 529 795 3563 4941 12 218 1163 1527 424 2582 13324 362 12 131 146 17236 22645 12 146 131 336 597 15242 5410 9497 17988 293 2371 14
324 216 2362 183 122 120 57 14109 1047 14	395 1605 12 218 212 230 25239 4343 200 14
324 1027 183 125 296 1415 3854 633 125 4668 139 10261 57 1243 256 384 137 3274 139 235 4177 14	395 1605 12 218 146 336 370 131 369 4663 225 3147 12 146 1214 8962 3350 293 12 6943 217 4890 11468 10201 200 14
5944 37 691 895 122 887 183 157 273 186 3775 139 57 14408 7618 1074 12 186 3775 139 57 5991 319 1152 14146 14	3570 483 984 10627 12 218 193 12479 18697 21670 12 12479 217 24971 1992 330 4319 1004 14429 35256 5038 376 14
1610 390 120 57 16755 3775 139 1711 125 3733 3691 256 120 6548 4539 14	647 200 996 1151 6304 12 1631 155 8721 2191 71 164 1231 12 131 3742 12532 200 14
341 471 12 37 384 565 139 2204 320 12895 1283 5312 117 404 631 14 37 1135 122 120 57 999 13 5893 631 256 292 12 173 125 1061 432 12 137 5405 320 689 1289 14	347 500 12 13392 529 129 649 5312 164 3379 532 5347 12 153 129 221 15440 2076 151 153 1163 1527 597 7777 1618 2171 362 14
37 691 273 125 21767 9235 183 3840 384 273 14625 139 827 122 57 3468 2036 123 222 3853 14	5048 527 129 984 244 233 30489 26755 12 435 1555 114 616 17516 2120 554 424 3851 731 8086 14
16036 4298 499 125 3703 3917 920 125 2924 3071 128 3841 3027 12 222 1268 1234 137 125 1538 14	1414 129 1205 146 6651 131 1690 3280 12 5440 6110 36417 12 1555 252 3732 1295 4986 14
324 235 1027 183 12 114 4317 12 122 355 4074 183 125 308 8 75 1313 2658 426 137 1514 2562 1540 622 4221 1418 14	9329 881 4317 10323 12 218 221 424 7232 12363 2128 131 4145 3184 131 308 5186 164 1595 2478 14
1610 125 545 711 8606 139 8599 14	375 824 388 3042 244 247 9015 14
550 120 691 57 1003 697 727 256 3468 439 137 1884 123 753 12 37 1135 14	609 200 2624 230 2148 7519 12 151 1892 626 193 162 6051 1167 2721 1231 14
519 120 552 1238 12 117 125 2103 140 1910 12409 140 125 1579 12 183 125 296 292 827 687 3169 12 145 37 384 565 139 3868 139 125 296 183 122 335 222 123 125 23411 2385 14	4462 1828 146 1609 12 218 146 336 217 131 2871 225 1556 12409 233 2824 1443 1149 16659 14 365 529 131 336 15349 12 212 1770 9927 164 1166 14
27523 125 2741 8921 12 621 329 552 28239 12 689 1289 120 8213 114 1908 140 57 319 4290 6209 14	1344 7998 164 1532 21442 12 146 153 18896 1116 10916 357 12 11657 1163 1527 424 1004 19261 13826 14
2729 5703 13971 13 31770 28846 12 292 10517 827 222 998 2036 871 185 329 1256 8249 57 631 117 125 962 1806 1200 14	20603 362 3504 5165 13971 13 31770 28846 1170 554 5277 3800 12 1088 113 357 1407 1116 424 532 3965 14
37 1135 667 157 633 120 12 123 319 1239 12 139 801 374 251 4721 20748 140 4493 145 31717 138 4522 138 1238 14	395 2546 2710 2678 217 4495 1992 24251 230 9330 1208 12 355 1409 2227 5826 151 355 230 31720 200 14
37 4322 273 501 2566 114 125 2356 140 17400 117 16728 10984 14	365 1337 18373 255 32091 298 153 17090 4118 119 14
4236 140 125 1549 1444 114 222 1253 355 183 237 493 335 2039 5638 12 2282 944 122 2274 139 12382 140 125 319 308 12 1077 222 292 137 12602 119 31717 114 408 1347 145 57 5090 114 2537 14	12698 131 7777 1586 11027 7051 2513 12 218 1080 12 639 7835 230 30582 144 23786 15067 357 12 151 795 1065 118 1434 228 146 13450 131 562 308 12 212 114 642 1053 351 31720 12 114 642 1089 351 12359 2506 14
550 12 37 5059 12 120 186 3225 18101 12 2348 243 123 125 3365 14	609 12 196 1163 129 12 200 244 4284 11481 12 9213 244 597 9013 3590 14
37 384 565 139 895 408 2286 998 117 5782 14	482 1764 14454 7365 3352 14
18431 157 1415 802 727 125 319 5326 12 125 1331 16897 120 57 697 14	1692 1236 193 286 298 146 6388 597 562 455 1125 626 12 146 13028 29596 200 230 3457 14
324 439 2361 117 222 320 24950 5090 114 269 4522 12 145 222 465 137 1884 123 319 1239 14	8941 376 1295 12 639 193 153 6160 677 252 10945 114 892 3901 7703 12 151 1747 217 4495 1992 14
341 471 12 37 1184 384 565 139 1606 125 1715 14	347 500 12 286 3504 2952 2506 131 3623 14
1283 5312 8 75 631 1415 1950 139 9321 3524 114 319 1733 14	649 23107 532 527 1407 4261 12 218 1187 4096 114 1982 2150 5254 362 14
37 1144 183 120 2039 157 216 235 15918 114 633 140 12 8689 114 2882 125 3458 140 125 1131 319 5326 145 140 125 1239 140 16897 14	365 2908 12 252 388 193 531 11605 8497 12 639 193 119 146 2780 31702 131 1690 892 5143 2123 12 639 193 119 146 29596 2123 14
6567 12 1492 814 157 273 125 962 1635 14	609 1764 200 1387 4938 1115 252 6231 14
314 2807 140 7828 14589 118 337 631 12 256 4213 2697 125 545 711 117 1882 140 2097 33531 140 4493 14	975 7273 10525 3013 532 12 151 114 616 532 293 146 824 2523 10336 10042 23355 14
743 1185 12 1850 12 125 319 1733 273 243 1318 3804 1719 123 684 8756 139 827 15724 1297 1074 12 139 1410 183 2376 2944 4369 1585 145 183 2873 216 22105 14	3358 146 1004 2150 388 3145 164 2721 3451 12 795 541 13528 12 1208 164 3820 12 218 118 164 353 6006 2373 2040 12 218 118 164 353 23286 2040 14
519 120 3662 222 1227 183 25119 3524 1492 814 14	8900 770 2890 12836 4938 1115 1187 4096 176 14
37 1144 183 1283 5312 8 75 631 145 404 1221 439 1950 139 11372 222 510 1227 145 139 895 887 183 125 319 1733 827 5027 139 1410 183 319 2863 120 6241 114 57 10341 6140 145 183 186 4493 120 13858 1074 14	365 2908 12 649 23107 532 151 910 1350 626 1407 4261 12 218 2227 212 13870 362 12 218 2775 2979 362 12 218 146 1004 2150 1208 3820 12 218 11021 3374 286 6441 3350 5468 362 151 218 118 795 244 164 10042 2040 14
519 120 758 183 1951 125 999 2183 12 256 329 1256 501 1401 12 65 14 61 14 10189 3598 499 21642 13 119 4882 2251 13 157 552 827 125 1966 2183 145 2796 57 1372 1973 173 3598 12 114 806 183 3598 1184 2923 5407 1002 57 6123 1372 1973 14	13008 200 12 218 193 491 255 2458 3851 12 131 1116 2979 881 12 2004 262 21642 3598 164 1557 12 230 11159 1876 12 1694 153 4747 3851 1557 151 221 3598 286 424 11537 2146 12 986 3598 286 114 642 15363 11537 14212 527 14
324 292 633 125 319 4290 6209 8 75 3102 173 222 12 256 292 1043 139 122 183 390 216 887 1372 6643 12 378 173 18711 75 14	8414 2546 193 146 1982 17443 12 146 1208 11071 12 218 118 230 6495 1156 7068 124 1014 12 286 221 32895 14
7565 1315 235 183 12 37 465 802 183 5465 12 689 1289 292 243 137 4729 173 1112 631 138 57 11907 4376 14	365 575 3042 1407 1125 12 218 1163 1527 4199 244 2374 221 4356 532 2205 362 14
37 1423 183 125 1047 292 12944 57 1854 533 949 14	365 2417 12 146 1786 6203 554 1522 14
6598 12 1850 12 949 1359 273 1184 1084 25903 139 125 1846 183 222 292 137 125 2405 140 319 2251 183 25119 4690 14	1903 146 5076 376 4199 1236 554 164 1051 12 218 118 795 164 353 1004 1876 2040 12 146 4832 36585 14
1610 37 292 335 667 37 439 139 1043 183 1283 5312 8 75 631 20853 533 925 14	365 2153 637 3088 1618 1407 4261 12 218 649 23107 532 6526 1771 2857 14
341 471 12 157 216 8403 114 1908 140 125 1861 183 329 501 3899 12 1261 237 157 1135 183 222 439 777 137 11658 138 119 13511 320 495 139 125 608 139 1134 125 4083 12 196 183 1984 1540 622 4221 1418 140 125 308 8 75 1313 2658 439 137 8433 14	347 500 4 395 376 162 3771 221 153 4624 6807 12 286 639 118 306 4208 2678 2355 3973 228 230 18211 233 1237 119 153 722 3554 527 12 541 230 29613 424 13500 12363 2128 131 4145 3184 131 308 164 4346 14
314 4612 140 57 319 4290 6209 8 75 3102 145 125 7582 140 11571 1355 139 235 779 140 125 308 120 12211 57 1371 3079 12 497 122 120 6995 139 973 6631 222 875 4217 1871 2332 999 6017 57 319 1372 884 14	375 6761 353 562 19074 151 146 2611 225 2761 31669 221 531 535 13 824 915 5680 424 11654 1350 383 12 131 306 996 1532 1766 491 244 1656 21201 4374 353 535 13 16654 10918 3734 14
5275 12 157 216 4142 727 4221 1418 12 125 1253 1013 16324 183 513 711 1262 374 139 13886 120 12 145 292 137 12 34423 219 14	647 1065 795 2004 228 153 951 233 16816 12 114 255 9517 131 12947 143 29315 15566 677 146 31721 1828 151 5434 2676 362 14
5275 12 122 120 25802 183 157 1268 1262 114 1585 7815 145 9861 1372 3215 10763 173 408 2412 13 183 140 125 1540 140 1313 2658 13 1871 999 2332 4619 57 319 1372 884 14	9359 21201 2611 353 1004 16654 200 118 2004 29348 12 221 424 4661 6587 321 153 12363 2128 131 4145 3184 131 308 25297 151 9103 12872 28801 9196 164 626 14
22980 125 3044 145 5442 14593 114 125 5312 631 3805 493 7225 691 1317 1084 1444 1359 633 139 137 7395 145 667 603 1444 216 14	2832 4809 617 146 23039 151 30761 24898 114 255 532 5312 164 9501 12 228 306 2001 162 7571 164 700 12 321 1735 151 2170 1586 554 164 5190 376 14
248 704 1538 12 222 3079 465 137 9935 12 145 122 292 12211 137 2249 222 6034 139 6104 1313 2658 183 157 7225 183 157 633 139 3277 57 979 14408 34529 120 114 125 4083 14	1584 7617 200 996 164 2171 12 151 5680 362 382 306 2579 370 153 9013 4039 228 153 2128 131 4145 3184 131 3566 769 5183 12 114 146 3543 7704 153 14408 7618 3497 293 14
2006 2302 140 689 1289 12 497 378 7246 12 37 1423 183 125 5462 1313 4684 140 125 308 292 18230 125 674 173 125 4883 140 57 319 1372 884 256 8655 1497 8 1155 145 6643 12 256 120 139 802 57 1372 884 183 292 5382 6643 139 125 3274 5021 12474 35373 114 1084 711 14	8487 20308 129 7105 151 162 2238 1532 1527 153 5548 597 2308 12 218 146 5804 12789 131 308 29474 35034 221 146 10821 353 146 2818 151 10361 131 1242 30012 16654 700 9445 12 60 14 64 14 353 16654 12 146 164 353 3456 131 114 6785 824 4199 554 217 642 32174 7473 11264 10361 1250 362 14
4609 12 117 2302 140 689 1289 12 37 384 565 139 802 183 157 925 125 5312 631 27 37 7429 1135 183 222 120 9875 57 1806 183 426 137 3624 117 125 3752 2131 14	1344 2238 1532 1527 3743 129 378 153 532 5312 12 114 255 118 996 162 3771 228 143 1732 1065 12 252 2710 2678 217 146 2003 131 1936 1853 293 1333 14
341 471 12 1283 5312 8 75 631 117 125 1540 140 125 319 308 8 75 1313 2658 8636 24120 4221 9639 320 14613 4511 57 319 4290 6209 14	347 500 12 131 532 225 649 5312 298 153 12363 2128 131 4145 3184 131 562 308 8023 280 12 351 2458 3851 146 15872 541 146 2611 353 1004 10304 164 29725 14
550 1221 120 24236 6597 139 125 4684 140 125 1875 884 114 256 125 4221 1418 145 4221 9639 183 278 123 125 5383 140 125 513 1372 2791 465 801 622 125 6410 140 2110 4584 145 278 1002 125 12230 6945 140 2110 1543 14	3557 1350 1675 162 2881 789 7998 164 255 6019 1863 12 370 255 252 12867 151 252 30824 351 18639 131 1796 20569 462 146 6552 4938 8923 151 114 146 15898 6033 4938 8887 3654 14
1610 125 3079 140 57 319 4290 6209 12 117 125 582 605 12 6259 114 125 1531 2394 139 11954 125 513 3135 139 57 16580 1700 114 603 2873 14	375 7617 353 1004 10304 6005 162 7998 1407 1170 176 12 146 1759 114 616 951 8492 114 230 28149 1823 164 10390 14
7449 12 222 1221 120 8349 139 1252 1018 57 10883 8320 140 6548 35431 112 4879 14	7593 2672 1477 534 3964 960 230 5911 35508 13976 225 4793 491 306 3060 14
6148 139 125 5312 631 12 125 319 4290 6209 120 3724 12 114 882 12 114 806 139 2562 925 125 25160 140 125 4921 13 4493 6239 12 3598 14	12072 255 532 5312 1555 146 1982 10304 280 1346 3025 12 228 146 10335 233 18330 221 12364 3598 2649 5904 14
2661 125 962 799 12 1850 12 157 1043 499 125 1801 4042 631 622 3273 1375 183 125 319 4290 6209 426 114 3428 137 31754 320 57 319 308 8883 14	6920 200 996 262 255 532 1801 4042 12 131 1083 8338 362 12 164 7864 12 218 146 1982 10304 12102 541 143 2916 131 562 308 23064 293 539 14
248 222 674 12 57 2569 319 1406 1415 10859 57 5178 13 6174 408 12 145 57 5178 13 6174 408 1415 10859 57 1296 408 14	743 527 306 4299 353 4896 1004 1899 230 18524 151 4299 353 10391 1899 230 2527 1899 15122 14
2730 139 1630 183 125 1296 408 1415 10859 57 24560 408 12 138 125 510 1819 811 157 292 1043 120 57 1221 173 57 319 4221 1418 145 1077 12 1553 243 57 319 1628 140 4387 12 31754 320 119 8494 140 125 4505 140 125 319 495 28	16496 1996 12 218 306 4299 131 2358 1899 8410 230 34153 1406 15122 527 12 1088 4079 362 382 143 11021 12867 151 5247 1080 244 286 424 1004 14489 6253 12 131 541 230 9029 131 8290 23626 233 562 1237 8228 1477 14
37 852 2631 157 465 6021 973 125 4329 140 2290 183 157 216 114 2636 140 27964 237 157 1262 2272 222 3413 140 1406 12 256 8231 139 137 1999 1949 14	4461 1766 491 1333 382 378 1938 298 252 496 14995 28570 11477 12 252 23598 293 2548 12 639 382 230 2428 23969 1210 6215 1899 15733 14
248 125 3852 4575 12 157 2631 183 1859 835 138 125 1221 173 57 319 4290 6209 7424 119 19759 139 31225 140 57 269 114 5085 582 1082 57 12199 145 25088 428 12 7399 5562 57 21070 14	13603 362 9264 2775 12 218 2450 321 131 221 230 1982 10304 146 17941 29163 12 306 892 7537 351 34733 36168 151 29724 12 60 14 64 14 114 3166 769 17319 20276 16849 14
314 308 173 57 269 140 4357 2012 12 117 125 582 605 12 4671 139 1043 57 25410 269 251 6978 7442 114 57 11068 14	375 1527 892 131 3463 16902 162 7998 1407 143 892 119 12 252 25409 5238 200 151 114 255 146 3463 32613 376 14
2328 835 57 11068 1268 827 125 428 140 6514 3745 870 513 1152 15867 2295 12 173 1539 12 145 125 4883 12 237 1643 12 140 513 15088 75 2633 2101 114 11571 5505 979 18276 14	1344 3706 353 3650 15987 1555 597 2525 230 5172 3904 924 153 12139 12877 151 14465 146 6130 7197 7763 12 146 217 15879 597 8729 131 3324 1909 112 32388 376 12 21450 14
743 125 1372 1973 12 341 471 12 120 1256 114 1585 14	975 11537 12170 378 1116 14
519 120 6219 12 114 1419 14 519 633 777 137 6219 13 28814 14	389 200 1269 3521 404 114 9318 151 5712 617 32478 293 14
341 471 12 1283 5312 120 6357 4190 13299 173 57 15977 1642 14	347 500 12 649 5312 8023 318 262 25657 4392 230 10273 15174 280 14
4290 1685 12 3167 22124 139 1783 2470 12531 145 7831 140 19668 23030 12 120 552 9470 139 137 14605 727 125 4493 277 35276 1313 2658 145 603 1223 3893 216 9470 139 10209 57 15977 3266 26 57 319 4221 6198 251 10225 1428 125 979 145 57 319 6209 13 2615 14	375 3748 12 146 1783 2726 16700 151 10847 1269 22302 25605 17780 61 30325 16603 1446 12 539 2932 131 10042 12 146 11701 146 23692 11596 12 12371 700 14 2062 488 2610 6652 2371 143 33095 19260 10608 26 143 11021 21340 221 15879 677 252 10688 151 230 1982 17443 14
1283 5312 5718 12601 139 3277 57 319 12685 552 183 157 273 125 26082 12 125 319 6764 12 114 125 428 140 3598 14	3658 357 649 5312 6654 554 4415 12 230 1982 8651 17733 850 164 6927 12 180 252 26082 12 146 1982 10785 12 1541 247 255 3598 1116 12170 14
1839 222 384 137 3933 320 1223 3215 12 408 173 125 4290 6209 145 2537 173 125 4221 6198 14 314 3215 384 137 2105 8980 139 1910 12409 140 125 1579 12 65 14 61 14 2720 117 15895 1418 12 3927 24522 11450 120 183 122 3805 704 5367 140 15895 9781 140 6799 1238 14	609 6087 539 541 1860 13381 10258 293 12 230 221 153 19261 12 230 221 252 21340 12 146 217 131 2871 225 1556 12409 233 7008 6810 293 2371 12 60 14 64 14 491 255 24289 1433 12 1088 164 153 12306 233 24289 1156 3003 1541 12 218 118 531 20302 2137 15109 14
2328 2795 390 120 57 15977 9781 14	395 388 118 180 247 353 18959 25642 164 1166 14
3896 12 125 18769 29333 18139 9781 12 57 2951 1478 12 57 2951 19566 12 57 2951 11221 3739 12 57 2951 17763 145 552 57 2951 4221 6198 145 57 2951 1152 14146 14	1301 200 3082 146 11036 381 12 30651 31741 25642 26 143 18651 2917 12 230 7272 25201 12 230 7272 17452 12 230 7272 25112 151 1409 143 13704 12867 151 230 7272 10304 14
1839 222 139 5115 4493 5582 1090 1082 2236 17 5709 12 2703 28235 125 1761 140 18599 140 18814 7356 3791 139 125 29520 1863 140 26234 12 3021 2426 1100 12 15852 11504 139 33634 145 125 18599 7356 139 125 11113 8181 12 10022 12 138 57 2370 140 125 6791 19688 154 11349 14	2062 252 2839 12 228 677 10042 24006 12 146 3040 351 230 21222 16370 12 2217 382 221 252 30094 12 146 24975 678 13216 14179 201 119 33634 143 29954 118 597 25726 2672 12612 151 162 3706 233 2468 19688 584 8590 75 3204 6042 262 131 22479 23292 307 5251 12 255 9672 12 7789 1066 14
13201 157 273 125 13203 22602 9781 26 125 1290 36767 269 140 125 9236 12 125 269 140 125 29951 580 12 33145 2208 145 2191 28554 12 4671 139 33024 337 7950 806 117 210 14	10617 2040 146 2488 22602 381 25642 26 252 14298 892 233 16818 12 252 892 131 29951 5372 12 131 33145 1050 151 131 29335 1388 292 318 1671 17195 9318 27469 14
21156 12 125 533 157 5078 250 14168 117 28942 12 125 533 157 13256 250 14168 117 250 34907 76 14	5130 6749 16165 382 247 153 26280 22917 12 14162 3659 2567 382 146 1611 217 131 2025 35535 22689 14
341 471 12 122 120 2154 173 390 139 137 1984 1540 622 4221 1418 140 125 1313 2658 140 125 319 308 12 533 196 603 4431 1082 390 2073 139 137 14	347 500 12 737 6859 2551 151 2345 4 482 11188 9553 1384 2128 131 4145 3184 131 562 308 200 10751 12 1083 719 1088 364 8582 14
314 4493 145 8749 12797 140 125 2924 273 1318 57 19119 9174 1846 117 125 3524 140 269 8 75 1497 14	375 9602 13 151 14668 5740 36082 131 4456 388 252 4096 131 1242 2210 12908 25440 14
314 6671 140 125 2949 157 895 1074 114 495 139 1140 250 18276 5177 6002 145 1429 251 125 2949 157 895 139 1768 251 835 12797 145 2444 966 499 11918 114 125 1352 14	375 7462 1259 4039 795 162 455 228 424 30923 4802 131 9502 1675 151 5887 247 153 4039 12 146 193 164 1338 20471 151 9101 15986 3549 14
550 1228 243 691 2838 4951 3429 497 378 3622 3429 27 114 582 2495 157 465 2796 4587 256 216 2944 7584 140 31046 1540 622 4221 1418 14	4738 4338 244 617 4951 12 974 286 17223 5619 12 252 3631 12 193 555 146 7082 2146 12 146 4863 114 131 2119 376 12 424 12363 2128 164 4346 14
314 2821 2338 1007 292 1709 125 2947 10920 173 4943 222 14	375 1936 1007 6362 306 351 10286 10920 1208 119 14
6701 122 120 12 140 1265 12 1238 139 827 125 1019 183 4221 1418 145 4221 9639 1418 216 25709 2873 14777 139 125 1418 140 125 545 711 145 122 120 1999 25802 183 764 426 137 23524 320 125 1419 140 4690 14	4462 527 382 306 1814 217 153 2080 915 12 7079 13 151 7079 9103 1162 376 36638 14893 359 233 1156 131 824 151 462 255 12039 233 15794 244 1767 8324 22420 14
1179 120 186 3597 183 37 4322 155 408 140 125 13782 140 222 1419 145 408 140 1070 621 10152 704 2036 8494 140 9961 123 319 1239 14	365 17805 1337 1656 4892 164 153 32209 770 18620 151 164 153 32228 3182 3321 9029 131 12346 217 4495 1992 14
